hpo_id	hpo_name	gene_id
HP:0001824	Weight loss	7428
HP:0001824	Weight loss	8402
HP:0001824	Weight loss	23095
HP:0001824	Weight loss	54949
HP:0001824	Weight loss	55654
HP:0003621	Juvenile onset	51308
HP:0000006	Autosomal dominant inheritance	9241
HP:0001250	Seizure	3458
HP:0001250	Seizure	7249
HP:0001250	Seizure	7248
HP:0000729	Autistic behavior	3458
HP:0000729	Autistic behavior	7249
HP:0001250	Seizure	100506658
HP:0000007	Autosomal recessive inheritance	9439
HP:0011463	Childhood onset	54902
HP:0002240	Hepatomegaly	84529
HP:0001250	Seizure	116461
HP:0001250	Seizure	51091
HP:0001250	Seizure	79042
HP:0001250	Seizure	80746
HP:0002719	Recurrent infections	116461
HP:0002719	Recurrent infections	283989
HP:0003496	Increased circulating IgM level	7374
HP:0000006	Autosomal dominant inheritance	3043
HP:0000006	Autosomal dominant inheritance	3047
HP:0000006	Autosomal dominant inheritance	3048
HP:0001903	Anemia	3045
HP:0001744	Splenomegaly	3043
HP:0001744	Splenomegaly	3047
HP:0001744	Splenomegaly	3048
HP:0001744	Splenomegaly	10661
HP:0001744	Splenomegaly	53335
HP:0001903	Anemia	3048
HP:0001903	Anemia	10661
HP:0002240	Hepatomegaly	3043
HP:0002240	Hepatomegaly	3047
HP:0003593	Infantile onset	146167
HP:0000006	Autosomal dominant inheritance	83959
HP:0000969	Edema	1296
HP:0000969	Edema	6925
HP:0000969	Edema	6935
HP:0000969	Edema	83959
HP:0000969	Edema	123624
HP:0001263	Global developmental delay	1650
HP:0003593	Infantile onset	200734
HP:0001250	Seizure	58508
HP:0001250	Seizure	10617
HP:0000006	Autosomal dominant inheritance	3861
HP:0000007	Autosomal recessive inheritance	3572
HP:0000006	Autosomal dominant inheritance	25885
HP:0000006	Autosomal dominant inheritance	5573
HP:0001263	Global developmental delay	55623
HP:0003593	Infantile onset	125988
HP:0001250	Seizure	6557
HP:0000006	Autosomal dominant inheritance	56172
HP:0001250	Seizure	4982
HP:0000007	Autosomal recessive inheritance	4038
HP:0000006	Autosomal dominant inheritance	5080
HP:0000007	Autosomal recessive inheritance	79728
HP:0001873	Thrombocytopenia	672
HP:0001873	Thrombocytopenia	675
HP:0001873	Thrombocytopenia	2072
HP:0001873	Thrombocytopenia	2175
HP:0001873	Thrombocytopenia	2176
HP:0001873	Thrombocytopenia	2177
HP:0001873	Thrombocytopenia	2178
HP:0001873	Thrombocytopenia	2187
HP:0001873	Thrombocytopenia	2188
HP:0001873	Thrombocytopenia	2189
HP:0001873	Thrombocytopenia	5888
HP:0001873	Thrombocytopenia	5889
HP:0001873	Thrombocytopenia	7516
HP:0001873	Thrombocytopenia	10459
HP:0001873	Thrombocytopenia	29089
HP:0001873	Thrombocytopenia	55120
HP:0001873	Thrombocytopenia	55159
HP:0001873	Thrombocytopenia	55215
HP:0001873	Thrombocytopenia	57697
HP:0001873	Thrombocytopenia	79728
HP:0001873	Thrombocytopenia	83990
HP:0001873	Thrombocytopenia	84464
HP:0000006	Autosomal dominant inheritance	27032
HP:0000007	Autosomal recessive inheritance	3691
HP:0000006	Autosomal dominant inheritance	3762
HP:0001250	Seizure	287
HP:0001250	Seizure	775
HP:0001250	Seizure	801
HP:0001250	Seizure	805
HP:0001250	Seizure	808
HP:0001250	Seizure	859
HP:0001250	Seizure	3753
HP:0001250	Seizure	3757
HP:0001250	Seizure	6330
HP:0001250	Seizure	6331
HP:0001250	Seizure	6336
HP:0001250	Seizure	6640
HP:0001250	Seizure	6910
HP:0001250	Seizure	9722
HP:0001250	Seizure	9992
HP:0001250	Seizure	10142
HP:0001250	Seizure	10345
HP:0000006	Autosomal dominant inheritance	55975
HP:0003829	Typified by incomplete penetrance	2138
HP:0000007	Autosomal recessive inheritance	83959
HP:0001250	Seizure	131118
HP:0012156	Hemophagocytosis	5294
HP:0003593	Infantile onset	221927
HP:0003621	Juvenile onset	6442
HP:0001263	Global developmental delay	9653
HP:0003593	Infantile onset	9230
HP:0000007	Autosomal recessive inheritance	4990
HP:0003621	Juvenile onset	6424
HP:0001250	Seizure	10236
HP:0011463	Childhood onset	171019
HP:0001250	Seizure	4338
HP:0000007	Autosomal recessive inheritance	2706
HP:0000007	Autosomal recessive inheritance	2707
HP:0000007	Autosomal recessive inheritance	10804
HP:0000006	Autosomal dominant inheritance	2255
HP:0000006	Autosomal dominant inheritance	2908
HP:0000006	Autosomal dominant inheritance	5745
HP:0001263	Global developmental delay	84823
HP:0000007	Autosomal recessive inheritance	9928
HP:0000006	Autosomal dominant inheritance	6229
HP:0001263	Global developmental delay	63895
HP:0000007	Autosomal recessive inheritance	4047
HP:0001522	Death in infancy	51025
HP:0000007	Autosomal recessive inheritance	166379
HP:0011463	Childhood onset	763
HP:0000007	Autosomal recessive inheritance	85015
HP:0001250	Seizure	1406
HP:0001250	Seizure	3000
HP:0001250	Seizure	3614
HP:0001250	Seizure	3769
HP:0001250	Seizure	5130
HP:0001250	Seizure	6121
HP:0001250	Seizure	7287
HP:0001250	Seizure	9227
HP:0001250	Seizure	9657
HP:0001250	Seizure	9742
HP:0001250	Seizure	10383
HP:0001250	Seizure	23418
HP:0001250	Seizure	23746
HP:0001250	Seizure	55812
HP:0001250	Seizure	57096
HP:0001250	Seizure	64802
HP:0001250	Seizure	85015
HP:0001250	Seizure	145226
HP:0001250	Seizure	167691
HP:0001250	Seizure	343035
HP:0001250	Seizure	392255
HP:0001263	Global developmental delay	80184
HP:0001250	Seizure	3720
HP:0001250	Seizure	2009
HP:0000006	Autosomal dominant inheritance	7490
HP:0000007	Autosomal recessive inheritance	204219
HP:0001508	Failure to thrive	242
HP:0001508	Failure to thrive	6820
HP:0001508	Failure to thrive	7051
HP:0001508	Failure to thrive	26154
HP:0001508	Failure to thrive	59344
HP:0001508	Failure to thrive	121214
HP:0001508	Failure to thrive	204219
HP:0001508	Failure to thrive	285848
HP:0001508	Failure to thrive	348938
HP:0011463	Childhood onset	2155
HP:0003593	Infantile onset	549
HP:0001250	Seizure	57038
HP:0002384	Focal impaired awareness seizure	2475
HP:0002384	Focal impaired awareness seizure	7248
HP:0002384	Focal impaired awareness seizure	7249
HP:0002014	Diarrhea	3938
HP:0002719	Recurrent infections	970
HP:0003593	Infantile onset	368
HP:0000969	Edema	368
HP:0000969	Edema	5167
HP:0000007	Autosomal recessive inheritance	24
HP:0001250	Seizure	26960
HP:0003593	Infantile onset	51079
HP:0003593	Infantile onset	3339
HP:0001522	Death in infancy	3339
HP:0000007	Autosomal recessive inheritance	128338
HP:0003593	Infantile onset	4148
HP:0003621	Juvenile onset	117531
HP:0011463	Childhood onset	4000
HP:0000006	Autosomal dominant inheritance	5567
HP:0003593	Infantile onset	258
HP:0001250	Seizure	5728
HP:0001250	Seizure	207
HP:0001250	Seizure	5290
HP:0001250	Seizure	6390
HP:0001250	Seizure	6391
HP:0001250	Seizure	6392
HP:0001250	Seizure	10483
HP:0001250	Seizure	205717
HP:0001250	Seizure	100144748
HP:0001508	Failure to thrive	5728
HP:0003621	Juvenile onset	6204
HP:0001250	Seizure	56997
HP:0000006	Autosomal dominant inheritance	7026
HP:0000007	Autosomal recessive inheritance	8942
HP:0000007	Autosomal recessive inheritance	6487
HP:0001419	X-linked recessive inheritance	9075
HP:0001250	Seizure	4256
HP:0003593	Infantile onset	81031
HP:0000007	Autosomal recessive inheritance	649
HP:0003621	Juvenile onset	3814
HP:0001894	Thrombocytosis	2000
HP:0001250	Seizure	112939
HP:0000007	Autosomal recessive inheritance	3955
HP:0003621	Juvenile onset	8481
HP:0001250	Seizure	538
HP:0012302	Herpes simplex encephalitis	677814
HP:0001250	Seizure	64207
HP:0003621	Juvenile onset	84277
HP:0000006	Autosomal dominant inheritance	5346
HP:0003819	Death in childhood	58
HP:0002719	Recurrent infections	2917
HP:0003621	Juvenile onset	114327
HP:0000006	Autosomal dominant inheritance	23347
HP:0001263	Global developmental delay	4990
HP:0001263	Global developmental delay	6657
HP:0000006	Autosomal dominant inheritance	3910
HP:0001263	Global developmental delay	23443
HP:0011463	Childhood onset	57716
HP:0001263	Global developmental delay	10381
HP:0003829	Typified by incomplete penetrance	55765
HP:0003593	Infantile onset	285
HP:0000007	Autosomal recessive inheritance	85016
HP:0001419	X-linked recessive inheritance	2158
HP:0003593	Infantile onset	6324
HP:0003593	Infantile onset	79087
HP:0002240	Hepatomegaly	5660
HP:0001250	Seizure	54551
HP:0001250	Seizure	3653
HP:0001250	Seizure	7681
HP:0001250	Seizure	8924
HP:0001250	Seizure	10108
HP:0001250	Seizure	23742
HP:0001250	Seizure	145624
HP:0001250	Seizure	338433
HP:0001250	Seizure	791114
HP:0001250	Seizure	100033413
HP:0000007	Autosomal recessive inheritance	3300
HP:0001263	Global developmental delay	23028
HP:0000006	Autosomal dominant inheritance	23020
HP:0001250	Seizure	10577
HP:0002240	Hepatomegaly	10112
HP:0001522	Death in infancy	51241
HP:0000006	Autosomal dominant inheritance	1462
HP:0000006	Autosomal dominant inheritance	4838
HP:0000007	Autosomal recessive inheritance	2984
HP:0000006	Autosomal dominant inheritance	7253
HP:0000007	Autosomal recessive inheritance	6528
HP:0000006	Autosomal dominant inheritance	23095
HP:0000007	Autosomal recessive inheritance	3420
HP:0002014	Diarrhea	72
HP:0001250	Seizure	5625
HP:0000007	Autosomal recessive inheritance	9662
HP:0001263	Global developmental delay	1021
HP:0001263	Global developmental delay	1062
HP:0001263	Global developmental delay	1911
HP:0001263	Global developmental delay	4176
HP:0001263	Global developmental delay	6301
HP:0001263	Global developmental delay	6491
HP:0001263	Global developmental delay	6884
HP:0001263	Global developmental delay	7109
HP:0001263	Global developmental delay	7453
HP:0001263	Global developmental delay	9276
HP:0001263	Global developmental delay	9662
HP:0001263	Global developmental delay	9928
HP:0001263	Global developmental delay	11113
HP:0001263	Global developmental delay	22995
HP:0001263	Global developmental delay	23141
HP:0001263	Global developmental delay	23310
HP:0001263	Global developmental delay	29081
HP:0001263	Global developmental delay	29920
HP:0001263	Global developmental delay	55262
HP:0001263	Global developmental delay	55755
HP:0001263	Global developmental delay	55835
HP:0001263	Global developmental delay	57082
HP:0001263	Global developmental delay	79023
HP:0001263	Global developmental delay	79648
HP:0001263	Global developmental delay	80254
HP:0001263	Global developmental delay	84879
HP:0001263	Global developmental delay	163786
HP:0001263	Global developmental delay	259266
HP:0001263	Global developmental delay	284403
HP:0000006	Autosomal dominant inheritance	6041
HP:0000006	Autosomal dominant inheritance	367
HP:0000006	Autosomal dominant inheritance	463
HP:0000006	Autosomal dominant inheritance	675
HP:0000006	Autosomal dominant inheritance	999
HP:0000006	Autosomal dominant inheritance	1316
HP:0000006	Autosomal dominant inheritance	4601
HP:0000006	Autosomal dominant inheritance	8379
HP:0000006	Autosomal dominant inheritance	11200
HP:0003593	Infantile onset	6571
HP:0001263	Global developmental delay	6531
HP:0000006	Autosomal dominant inheritance	726
HP:0000006	Autosomal dominant inheritance	3759
HP:0003621	Juvenile onset	10319
HP:0001903	Anemia	6155
HP:0000006	Autosomal dominant inheritance	6521
HP:0001250	Seizure	5830
HP:0000007	Autosomal recessive inheritance	11232
HP:0000007	Autosomal recessive inheritance	64581
HP:0001250	Seizure	10758
HP:0001250	Seizure	23765
HP:0001250	Seizure	64581
HP:0001250	Seizure	84818
HP:0001250	Seizure	112744
HP:0000006	Autosomal dominant inheritance	668
HP:0000006	Autosomal dominant inheritance	79577
HP:0000007	Autosomal recessive inheritance	79147
HP:0003621	Juvenile onset	51422
HP:0001250	Seizure	9693
HP:0000006	Autosomal dominant inheritance	55800
HP:0000006	Autosomal dominant inheritance	10371
HP:0000006	Autosomal dominant inheritance	6336
HP:0003593	Infantile onset	79827
HP:0003593	Infantile onset	51293
HP:0001250	Seizure	8192
HP:0001250	Seizure	8936
HP:0000793	Membranoproliferative glomerulonephritis	712
HP:0001508	Failure to thrive	26276
HP:0000007	Autosomal recessive inheritance	57222
HP:0001250	Seizure	5194
HP:0001508	Failure to thrive	5189
HP:0001508	Failure to thrive	5190
HP:0001508	Failure to thrive	5192
HP:0001508	Failure to thrive	5193
HP:0001508	Failure to thrive	5195
HP:0001508	Failure to thrive	5824
HP:0001508	Failure to thrive	5828
HP:0001508	Failure to thrive	5830
HP:0001508	Failure to thrive	8504
HP:0001508	Failure to thrive	8799
HP:0001508	Failure to thrive	9409
HP:0001508	Failure to thrive	55670
HP:0001522	Death in infancy	5194
HP:0000006	Autosomal dominant inheritance	51726
HP:0002783	Recurrent lower respiratory tract infections	6789
HP:0003621	Juvenile onset	79947
HP:0001894	Thrombocytosis	3117
HP:0001894	Thrombocytosis	3119
HP:0003621	Juvenile onset	1000
HP:0001250	Seizure	4204
HP:0000006	Autosomal dominant inheritance	1311
HP:0001250	Seizure	8450
HP:0000007	Autosomal recessive inheritance	200162
HP:0000007	Autosomal recessive inheritance	6770
HP:0003593	Infantile onset	3551
HP:0002240	Hepatomegaly	60386
HP:0001263	Global developmental delay	2898
HP:0000006	Autosomal dominant inheritance	8091
HP:0001250	Seizure	3930
HP:0011463	Childhood onset	2706
HP:0003593	Infantile onset	121340
HP:0001263	Global developmental delay	56623
HP:0001263	Global developmental delay	403
HP:0001263	Global developmental delay	5147
HP:0001263	Global developmental delay	8481
HP:0001263	Global developmental delay	9786
HP:0001263	Global developmental delay	9851
HP:0001263	Global developmental delay	10464
HP:0001263	Global developmental delay	23116
HP:0001263	Global developmental delay	23247
HP:0001263	Global developmental delay	25776
HP:0001263	Global developmental delay	26123
HP:0001263	Global developmental delay	27077
HP:0001263	Global developmental delay	51684
HP:0001263	Global developmental delay	54806
HP:0001263	Global developmental delay	54903
HP:0001263	Global developmental delay	65062
HP:0001263	Global developmental delay	65250
HP:0001263	Global developmental delay	79600
HP:0001263	Global developmental delay	79848
HP:0001263	Global developmental delay	79867
HP:0001263	Global developmental delay	80173
HP:0001263	Global developmental delay	80210
HP:0001263	Global developmental delay	80776
HP:0001263	Global developmental delay	91147
HP:0001263	Global developmental delay	95681
HP:0001263	Global developmental delay	153241
HP:0001263	Global developmental delay	200894
HP:0001263	Global developmental delay	219844
HP:0001263	Global developmental delay	219854
HP:0001250	Seizure	9731
HP:0001250	Seizure	56623
HP:0001250	Seizure	845
HP:0000006	Autosomal dominant inheritance	2771
HP:0001250	Seizure	3192
HP:0011463	Childhood onset	2742
HP:0000007	Autosomal recessive inheritance	6870
HP:0001250	Seizure	55690
HP:0000007	Autosomal recessive inheritance	493753
HP:0000006	Autosomal dominant inheritance	57822
HP:0000100	Nephrotic syndrome	9722
HP:0001250	Seizure	259232
HP:0000007	Autosomal recessive inheritance	1041
HP:0000007	Autosomal recessive inheritance	51524
HP:0001263	Global developmental delay	23090
HP:0001263	Global developmental delay	51259
HP:0001263	Global developmental delay	51524
HP:0001263	Global developmental delay	57545
HP:0001263	Global developmental delay	79583
HP:0000729	Autistic behavior	65062
HP:0000729	Autistic behavior	80184
HP:0000006	Autosomal dominant inheritance	3852
HP:0000006	Autosomal dominant inheritance	899
HP:0000006	Autosomal dominant inheritance	401474
HP:0000007	Autosomal recessive inheritance	2299
HP:0000007	Autosomal recessive inheritance	3766
HP:0000007	Autosomal recessive inheritance	5172
HP:0001250	Seizure	94
HP:0001903	Anemia	2022
HP:0001903	Anemia	2658
HP:0001903	Anemia	4089
HP:0011463	Childhood onset	406960
HP:0001250	Seizure	11277
HP:0011463	Childhood onset	7552
HP:0000007	Autosomal recessive inheritance	80210
HP:0003621	Juvenile onset	8566
HP:0003621	Juvenile onset	91574
HP:0011274	Recurrent mycobacterial infections	7297
HP:0011463	Childhood onset	2072
HP:0001263	Global developmental delay	2068
HP:0001263	Global developmental delay	2071
HP:0001263	Global developmental delay	2073
HP:0001250	Seizure	1643
HP:0001250	Seizure	2068
HP:0001250	Seizure	2071
HP:0001250	Seizure	2072
HP:0001250	Seizure	2073
HP:0001250	Seizure	7507
HP:0001250	Seizure	7508
HP:0001250	Seizure	259266
HP:0002384	Focal impaired awareness seizure	23135
HP:0000007	Autosomal recessive inheritance	5161
HP:0003593	Infantile onset	5700
HP:0001250	Seizure	2332
HP:0003829	Typified by incomplete penetrance	80000
HP:0003593	Infantile onset	1834
HP:0000007	Autosomal recessive inheritance	2059
HP:0011463	Childhood onset	2688
HP:0001250	Seizure	2736
HP:0001250	Seizure	3170
HP:0001250	Seizure	5015
HP:0001250	Seizure	5449
HP:0001250	Seizure	5626
HP:0001250	Seizure	89884
HP:0000006	Autosomal dominant inheritance	324
HP:0000007	Autosomal recessive inheritance	284217
HP:0001250	Seizure	22859
HP:0003593	Infantile onset	1145
HP:0003593	Infantile onset	2673
HP:0000007	Autosomal recessive inheritance	2902
HP:0000006	Autosomal dominant inheritance	311
HP:0003593	Infantile onset	51601
HP:0000007	Autosomal recessive inheritance	140732
HP:0001263	Global developmental delay	26005
HP:0000007	Autosomal recessive inheritance	10216
HP:0000006	Autosomal dominant inheritance	246213
HP:0001250	Seizure	6904
HP:0000007	Autosomal recessive inheritance	10082
HP:0003621	Juvenile onset	930
HP:0001744	Splenomegaly	930
HP:0001744	Splenomegaly	931
HP:0001744	Splenomegaly	975
HP:0001744	Splenomegaly	1380
HP:0001744	Splenomegaly	4790
HP:0001744	Splenomegaly	4791
HP:0001744	Splenomegaly	5580
HP:0001744	Splenomegaly	8742
HP:0001744	Splenomegaly	23495
HP:0001744	Splenomegaly	29851
HP:0001744	Splenomegaly	115650
HP:0001744	Splenomegaly	359948
HP:0003621	Juvenile onset	9138
HP:0003621	Juvenile onset	9529
HP:0002014	Diarrhea	657
HP:0002014	Diarrhea	4089
HP:0001250	Seizure	2720
HP:0000006	Autosomal dominant inheritance	4311
HP:0011463	Childhood onset	80153
HP:0011463	Childhood onset	3889
HP:0000007	Autosomal recessive inheritance	2811
HP:0000007	Autosomal recessive inheritance	2812
HP:0000007	Autosomal recessive inheritance	2815
HP:0000007	Autosomal recessive inheritance	3098
HP:0003621	Juvenile onset	122622
HP:0000007	Autosomal recessive inheritance	54766
HP:0002240	Hepatomegaly	79053
HP:0011463	Childhood onset	2784
HP:0002135	Basal ganglia calcification	57462
HP:0001250	Seizure	5155
HP:0001250	Seizure	5159
HP:0001250	Seizure	6575
HP:0001250	Seizure	9213
HP:0001250	Seizure	57462
HP:0001250	Seizure	58494
HP:0000007	Autosomal recessive inheritance	89891
HP:0001263	Global developmental delay	85301
HP:0100702	Arachnoid cyst	28952
HP:0001263	Global developmental delay	9897
HP:0001263	Global developmental delay	56896
HP:0001263	Global developmental delay	57020
